id,code,client_name,explain,market,created_at,updated_at
3132,SSP,The EW Scripps Company A,テレビ局、新聞紙、デジタルの地元ニュースサイトにおける権益を所有するメディア企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3133,SSRM,SSR Mining Inc,銀鉱山の買収、探査、開発、事業運営に従事している銀採掘業者,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3134,SSTI,Shotspotter Inc,セキュリティ製品とサービスを提供している会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3135,SSTK,Shutterstock Inc,米国の写真サイト運営会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3136,SSYS,Stratasys,イスラエルの3Dプリンタメーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3137,ST,Sensata Technologies Holding PLC,センサー及び制御機械を開発・製造・販売することにより、工業技術を提供している企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3138,STAA,Staar Surgical Co,眼内に移植可能なレンズを開発、製造、販売している米国の会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3139,STAF,Staffing 360 Solutions Inc,国際的な人材派遣会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3140,STBA,S&T Bancorp Inc,銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3141,STC,Stewart Information Services Corp,グローバルタイトル保険・不動産サービス会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3142,STCN,Steel Connect Inc,米国のサプライチェーン管理サービス会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3143,STE,STERIS PLC,感染予防などの医療製品･サービスを提供している企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3144,STEP,StepStone Group Inc A,投資アドバイスサービスを提供する米国の企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3145,STFC,State Auto Financial Corp,損害保険持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3146,STIM,Neuronetics,精神障害患者の生活の質を向上するための医療機器の開発・製造・販売に従事する医療機器メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3147,STKS,The ONE Group Hospitality Inc,米国のホスピタリティ企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3148,STL,Sterling Bancorp,傘下の銀行を通じ、総合的な預金業務と資金管理サービスを手掛ける銀行持株会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3149,STLA,Stellantis NV,車両の設計、エンジニアリング、製造、流通、販売を行う,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3150,STLD,Steel Dynamics,圧延鋼の小規模製鋼所と冷間圧延製鋼所を所有・運営する鉄鋼会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3151,STMP,Stamps.com,オンライン切手販売会社。インターネ ットを介して、郵便料金を支払い、郵便料金ラベルを印刷するサービスを提供している。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3152,STNE,Stoneco Ltd A,ブラジル(ケイマン籍)の電子商取引ソリューションプロバイダー。電子商取引を円滑に行うため、Wi-Fiとデータ対応端末機器を提供する。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3153,STNG,Scorpio Tankers Inc,モナコの海運会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3154,STOK,Stoke Therapeutics Inc,RNA（リボ核酸）をターゲットとした根本治療法の開発を行うバイオテクノロジー会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3155,STRA,Strategic Education Inc,社会人向けに、経営、行政、会計、および情報技術分野の大学・大学院課程コースを提供する教育サービス会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3156,STRL,Sterling Construction Company Inc,高速道路の舗装をはじめ、橋、上下水道、軽鉄道などの建設が専門。ペット用品、芝生・園芸用品の販売も手掛ける。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3157,STRO,Sutro Biopharma Inc,バイオ医薬品の開発をしている企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3158,STRR,Star Equity Holdings Inc,医療用画像診断システムの販売をしている会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3159,STRS,Stratus Properties Inc,不動産の取得、開発、管理、運営及び販売に従事している会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3160,STRT,Strattec Security Corp,米国のセキュリティ製品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3161,STSA,Satsuma Pharmaceuticals Inc,偏頭痛向けの治療薬を開発している米国のバイオ医薬品会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3162,STT,State Street,機関投資家への情報提供と金融資産管理を世界的に行う会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3163,STX,Seagate Technology,アイルランドのハードディスクドライブメーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3164,STXB,Spirit of Texas Bancshares Inc,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3165,STZ,Constellation Brands A,アルコール飲料会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3166,SU,Suncor Energy,カナダの総合エネルギー企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3167,SUM,Summit Materials Inc A,米国の建設資材会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3168,SUMO,Sumo Logic Inc,クラウドベースのマシンデータ分析サービスを提供,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3169,SUP,Superior Industries International Inc,相手先商標製品の製造会社(OEM)向けアルミロードホイールの設計・製造をしている会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3170,SUPN,Supernus Pharmaceuticals Inc,米国の製薬会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3171,SURF,Surface Oncology Inc,がん治療における免疫療法を開発,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3172,SVBI,Severn Bancorp Inc,米国の貯蓄貸付持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3173,SVFA,SVF Investment Corp A,ケイマン諸島籍のブランクチェックカンパニー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3174,SVRA,Savara Inc,致死性呼吸器疾患の治療法を開発している米国のバイオ医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3175,SWAV,Shockwave Medical Inc,米国の医療機器メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3176,SWBI,Smith & Wesson Brands Inc,銃器メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3177,SWCH,Switch Inc A,ITサービス持株会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3178,SWIM,Latham Group Inc,住宅用プールの設計、製造、販売を行う米国の企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3179,SWIR,Sierra Wireless Inc,ワイヤレス・モバイル通信ソリューションを提供している企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3180,SWK,Stanley Black & Decker,工具およびソリューションの総合供給会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3181,SWKH,SWK Holdings Corporation,ライフサイエンス関連の企業、機関および発明者に幅広く資本を提供,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3182,SWKS,Skyworks Solutions,ワイヤレス半導体メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3183,SWM,Schweitzer Mauduit International Inc,特殊紙を製造、販売している会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3184,SWN,Southwestern Energy,独立系エネルギー会社。 米国での天然ガスや石油の探査、開発、生産 （E&P） に注力,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3185,SWTX,SpringWorks Therapeutics Inc,米国のバイオ医薬品メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3186,SWX,Southwest Gas Holdings Inc,子会社を通じ、天然ガス事業の運営、建設のほか、販売も手掛ける持株会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3187,SXC,SunCoke Energy Inc,米国のコークス製造業者,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3188,SXI,Standex International Corp,多様な産業市場区分に一連の製品とサービスを提供するメーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3189,SXT,Sensient Technologies,インクジェット・プリンター用インク、化粧品・医療品用添加物、食品・飲料用フレーバーなどを製造している化学品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3190,SYBT,Stock Yards Bancorp Inc,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3191,SYBX,Synlogic Inc,バイオ医薬品とがん免疫の会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3192,SYF,Synchrony Financial,消費者金融サービス会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3193,SYK,Stryker,手術用特殊医療製品を開発、製造、販売,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3194,SYN,Synthetic Biologics Inc,バイオテクノロジー会社,NYSE American,2021/09/10 00:00:00,2021/09/10 00:00:00
3195,SYNA,Synaptics,カスタム設計のユーザー・インター フェース・ソリューションメーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3196,SYNH,Syneos Health Inc A,米国のバイオ医薬品ソリューションの機関を運営。治療の専門知識、バイオ分析ソリューション、臨床開発、医療装置、診断サービスを 提供するほか、商業化も手掛ける。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3197,SYNL,Synalloy Corporation,米国の金属・化学品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3198,SYRS,Syros Pharmaceuticals Inc,バイオ医薬品会社。がんや免疫介在性疾患の治療薬の開発、遺伝子制御医薬品のパイプライン構築に従事。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3199,SYY,Sysco,食品と関連製品の供給会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3200,T,AT&T,電話最大手。旧SBCコミュニケーションズ。AT&T Corp買収に伴い社名変更,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3201,TA,TravelCenters of America,主に米国の州間高速自動車道のサービスエリアにおける店舗・ガソリンスタンドのネットワークを運営。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3202,TACO,Del Taco Restaurants Inc,米国で事業を展開しているレストランチェーンを所有・経営している企業。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3203,TACT,TransAct Technologies Inc,トランザクションプリンターの設計・開発・組立・販売・修理をしている会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3204,TALO,Talos Energy Inc,米国の石油・ガス企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3205,TANH,Tantech Holdings Ltd,バイオテクノロジー会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3206,TAOP,Taoping Inc,統合クラウドベースのプラットフォームおよびビッグ・データソリューションのプロバイダ,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3207,TAP,Molson Coors Beverage B,ビール会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3208,TARA,Protara Therapeutics Inc,希少疾患・特定疾患患者の医療ニーズに応える医薬品を製造するバイオ医薬品会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3209,TARO,Taro Pharmaceutical Industries Ltd,多国籍（マルチナショナル）製薬会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3210,TARS,Tarsus Pharmaceuticals Inc,眼瞼炎の治療方法を開発する米国のバイオテクノロジー企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3211,TAST,Carrols Restaurant Group Inc,米国の持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3212,TBBK,The Bancorp Inc,米国の金融持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3213,TBI,TrueBlue Inc,米国の作業職・現場職専門人材派遣会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3214,TBIO,Translate Bio Inc,米国のバイオ企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3215,TBK,Triumph Bancorp Inc,米国の金融持株会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3216,TBNK,Territorial Bancorp Inc,Territorial Savings Bankを100％所有する貯蓄銀行,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3217,TBPH,Theravance Biopharma Inc,細菌感染、中枢神経系、呼吸器疾患治療のための研究開発を行うケイマン籍のバイオ医薬品会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3218,TCBI,Texas Capital Bancshares,銀行持株と金融持株会社。融資、預金口座などの金融商品やサービスを顧客に提供している。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3219,TCBK,TriCo Bancshares,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3220,TCDA,TRICIDA Inc,米国の医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3221,TCFC,The Community Financial Corporation,メリーランド州南部で商業銀行業務を行う銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3222,TCI,Transcontinental Realty Investors Inc,米国の不動産会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3223,TCMD,Tactile Systems Technology Inc,米国ヘルスケア分野で事業を展開している医療機器メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3224,TCON,Tracon Pharmaceuticals Inc,がん、加齢黄斑変性、線維性疾患に対する新薬の開発・商品化に従事する臨床バイオ製薬会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3225,TCRR,TCR2 Therapeutics Inc,バイオ医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3226,TCS,The Container Store Group Inc,米国の収納用品小売業者,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3227,TCX,Tucows Inc A,米国のインターネットサービス販売会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3228,TD,Toronto-Dominion Bank,カナダの総合銀行,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3229,TDAC,Trident Acquisitions Corp,米国のブランクチェック・カンパニー(白地小切手会社),NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3230,TDC,Teradata,データ保存ソリューション会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3231,TDG,TransDigm Group,航空部品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3232,TDOC,Teladoc Health,携帯電話やオンラインビデオを通じた遠隔医療サービスを提供,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3233,TDS,Telephone and Data Systems,携帯電話、市内電話、個人向け通信サービスの分野で事業を展開,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3234,TDUP,ThredUp Inc A,女性用および子供用のアパレル、靴、アクセサリーのオンライン再販プラットフォーム,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3235,TDW,Tidewater,海上でエネルギー採掘・生産業者へのサービスを提供,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3236,TDY,Teledyne Technologies,米国の航空機エンジン製造会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3237,TEAM,Atlassian,エンタープライズ向けソフトウェア開発・販売会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3238,TECH,Bio Techne Corp,バイオ製品メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3239,TECK,Teck Resources B,カナダの総合天然資源グループ,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3240,TEL,TE Connectivity,スイスに本社を置く世界最大級の電子部品サプライヤー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3241,TELA,Tela Bio Inc,医療バイオテクノロジー企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3242,TELL,Tellurian Inc,米国の独立系石油・天然ガス探査・生産会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3243,TEN,Tenneco Inc A,米国の自動車部品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3244,TENB,Tenable Holdings,ITサービス持株会社。子会社を通じて、サイバーセキュリティーのリスクを管理および測定するためのソリューションを提供。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3245,TER,Teradyne,半導体テスト製品メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3246,TESS,TESSCO Technologies Inc,ワイヤレス通信機器会社。無線通信業を対象に製品と付加価値サービスを提供。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
3247,TEX,Terex,エネルギーおよび公益などの業界向けに機器を提供する多角的製造会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
3248,TFC,Truist Financial,銀行持株会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
